,Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Ms,Hc,Tc,ER,TS,YS,Elong,HV,Cost
460,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,8514.79,1022.0,10.47,,,53.0,,29.03
461,0.0,1.7,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,76.02,378.0,10.48,1600.0,,9.6,450.64,14.22
462,0.0,3.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,60.79,392.0,8.7,,,9.6,,14.47
463,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,131.18,465.0,10.0,,,9.6,,15.8
464,0.0,18.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,175.22,549.0,9.8,,,9.6,,17.31
465,0.0,24.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,71.87,610.0,10.4,,,9.6,,18.45
466,0.0,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,267.68,795.0,8.6,,,9.6,,22.24
467,0.0,59.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1007.84,905.0,6.0,,,53.0,,25.07
468,0.0,69.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,692.39,966.0,5.5,,,53.0,,26.96
469,0.0,87.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,717.99,1055.0,5.3,,,53.0,,30.35
470,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,764.86,1091.0,6.0,,,53.0,,31.86
471,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,71.63,381.0,13.8,,,9.6,,14.28
472,0.0,3.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,60.79,392.0,17.0,,,9.6,,14.47
473,0.0,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,58.54,423.0,18.8,,,9.6,,15.04
474,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,131.18,465.0,20.5,,,9.6,,15.8
475,0.0,13.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,253.55,497.0,20.0,,,9.6,,16.37
476,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,458.17,518.0,21.5,,,9.6,,16.74
477,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,70.77,620.0,19.5,,,9.6,,18.64
478,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,124.69,669.0,22.1,,,9.6,,19.59
479,0.0,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,267.68,795.0,16.8,,,9.6,,22.24
480,0.0,47.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,275.9,819.0,17.4,,,53.0,,22.8
481,0.0,59.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1007.84,905.0,17.1,,,53.0,,25.07
482,0.0,69.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,692.39,966.0,16.3,,,53.0,,26.96
483,0.0,81.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,1152.81,1027.0,15.1,,,53.0,,29.22
484,0.0,88.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,722.84,1059.0,13.7,,,53.0,,30.54
485,0.0,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,742.76,1078.0,14.2,,,53.0,,31.29
486,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,764.86,1091.0,14.1,,,53.0,,31.86
487,0.0,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,778.67,1096.0,12.4,,,53.0,,32.05
488,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,158.93,355.0,8.9,,,70.0,220.0,13.9
489,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,82.02,1022.0,20.0,,,9.6,283.0,17.69
490,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,668.71,912.0,16.8,,,9.6,420.0,21.48
491,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,373.87,842.0,17.4,,,53.0,479.0,23.37
492,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,576.84,971.0,16.3,,,53.0,372.0,27.15
493,0.0,85.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,715.15,1046.0,14.5,,,53.0,336.0,29.97
494,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,158.93,355.0,8.9,,,70.0,253.0,13.9
495,0.0,7.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,72.54,434.0,9.4,,,9.6,315.0,15.23
496,0.0,27.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,96.67,640.0,19.5,,,9.6,354.0,19.02
497,0.0,49.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,347.42,834.0,17.4,,,53.0,462.0,23.18
498,0.0,66.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,907.1,949.0,16.3,,,53.0,376.0,26.39
499,0.0,81.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,1152.81,1027.0,15.1,,,53.0,325.0,29.22
500,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,131.18,465.0,11.8,,,9.6,,15.8
501,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,82.02,570.0,12.0,,,9.6,,17.69
502,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,124.69,669.0,11.4,,,9.6,,19.59
503,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,82.02,597.0,11.3,,,9.6,,17.69
504,25.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,8.88,600.0,13.27,,,80.0,,10.66
505,3.4,0.0,92.4,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,29.1,385.89,14.4,,,70.0,,13.11
506,0.0,0.0,98.9,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,58.39,325.0,17.36,,,70.0,,13.86
507,0.0,0.0,93.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,26.77,50.0,64.69,,,70.0,,13.62
508,0.0,0.0,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.59,76.14,330.0,14.36,,,3.0,,13.8
509,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,59.9,226.0,13.39,,,3.0,,13.66
510,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.41,59.0,152.0,21.06,,,3.0,,13.54
511,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.21,55.7,0.0,36.3,,,3.0,,13.28
512,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.57,81.96,290.0,13.14,,,70.0,,13.79
513,0.0,0.0,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.51,65.09,230.0,28.97,,,70.0,,13.65
514,0.0,0.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.39,60.73,125.0,27.73,,,70.0,,13.42
515,0.0,0.0,99.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,127.97,345.0,15.53,,,70.0,,14.07
516,0.0,0.0,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,64.93,190.0,28.32,,,37.0,,15.16
517,0.0,0.0,95.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,13.29,90.0,44.17,,,37.0,,15.98
518,0.0,0.0,93.3,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,12.62,-50.0,59.86,,,37.0,,16.65
519,92.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2.19,21.41,760.0,18.92,,,3.0,,0.48
520,93.6,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,123.49,850.0,41.58,,,40.0,,0.96
521,0.0,0.0,98.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,99.63,300.0,19.03,,,3.8,,17.94
522,0.0,0.0,96.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,94.15,200.0,26.03,,,3.8,,24.49
523,0.0,0.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,104.48,0.0,40.69,,,3.8,,35.8
524,0.0,0.0,97.7,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,68.32,340.0,15.05,,,70.0,,13.64
525,0.0,0.0,93.6,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,55.49,300.0,19.73,,,70.0,,13.17
526,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,158.93,355.0,12.27,,,70.0,,13.9
527,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,131.18,487.0,16.38,,,9.6,,15.8
528,0.0,19.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,120.57,591.0,16.85,,,9.6,,17.5
529,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,70.77,631.0,17.3,,,9.6,,18.64
530,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,124.69,677.0,13.81,,,9.6,,19.59
531,0.0,31.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,131.85,674.0,14.0,,,9.6,,19.78
532,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,668.71,769.0,16.42,,,9.6,,21.48
533,0.0,48.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,309.96,835.0,17.61,,,53.0,,22.99
534,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,373.87,849.0,17.75,,,53.0,,23.37
535,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,485.1,921.0,17.52,,,53.0,,25.26
536,0.0,66.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,907.1,965.0,17.4,,,53.0,,26.39
537,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,576.84,979.0,17.09,,,53.0,,27.15
538,0.0,72.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,607.23,988.0,16.85,,,53.0,,27.52
539,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1275.77,1026.0,15.51,,,53.0,,29.03
540,0.0,85.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,715.15,1048.0,14.84,,,53.0,,29.97
541,0.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,729.51,1064.0,13.83,,,53.0,,30.92
542,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,764.86,1083.0,13.32,,,53.0,,31.86
543,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1587.18,1107.0,8.98,,,7.0,,32.8
544,68.6,29.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1830.0,964.0,26.29,1246.0,908.1,3.5,351.52,16.99
545,68.6,29.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,760.0,964.0,26.29,569.0,379.5,11.3,161.37,16.99
546,58.8,39.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,2300.0,975.0,29.63,1373.0,1246.4,5.0,387.1,20.18
547,58.8,39.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,1300.0,975.0,29.63,1167.0,1108.2,4.0,329.38,20.18
548,39.2,58.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2100.0,975.0,24.06,1638.0,1618.1,4.0,461.27,26.47
549,39.2,58.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,1800.0,975.0,24.1,1256.0,1021.9,8.5,354.32,26.47
550,29.4,68.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,1700.0,964.0,23.92,1511.0,1314.1,1.0,425.74,29.57
551,29.4,68.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,2000.0,964.0,23.97,805.0,733.5,3.8,227.77,29.57
552,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,1000.0,903.0,12.9,1050.0,1006.2,4.0,296.56,23.45
553,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,490.0,903.0,12.89,579.0,383.4,15.0,164.18,23.45
554,49.75,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.33,560.0,962.0,7.19,324.0,318.7,0.5,92.23,17.03
555,49.75,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.34,480.0,962.0,7.19,344.0,276.5,5.5,97.88,17.03
556,49.75,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.37,1000.0,962.0,7.19,226.0,133.4,3.0,64.49,17.03
557,49.75,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.36,1000.0,962.0,7.19,873.0,458.0,15.0,246.88,17.03
558,49.75,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.37,820.0,962.0,7.18,393.0,361.9,1.2,111.73,17.03
559,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2500.0,964.0,7.38,1167.0,1051.3,9.0,329.38,16.98
560,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,1500.0,964.0,7.38,1364.0,1081.7,9.0,384.58,16.98
561,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,920.0,964.0,7.38,922.0,556.0,12.0,260.64,16.98
562,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,1000.0,964.0,7.38,883.0,821.8,15.5,249.68,16.98
563,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,660.0,964.0,7.38,648.0,399.1,9.0,183.61,16.98
564,49.75,49.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2800.0,962.0,10.36,1403.0,1295.5,6.0,395.5,17.01
565,49.75,49.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2000.0,962.0,7.79,1668.0,1490.6,8.7,469.66,17.24
566,49.75,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.33,2300.0,962.0,7.02,1707.0,1537.7,7.0,480.57,17.34
567,49.75,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.33,2100.0,962.0,7.02,1638.0,1540.6,1.0,461.27,21.54
568,49.75,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.33,2200.0,962.0,11.63,1511.0,1392.5,5.8,425.74,17.5
569,49.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,2400.0,964.0,13.47,1285.0,1118.0,1.7,362.45,16.91
570,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.21,2000.0,964.0,7.21,1913.0,1909.4,1.7,538.16,18.17
571,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.24,2800.0,964.0,7.21,2099.0,1961.3,1.0,590.12,34.46
572,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.16,3300.0,964.0,11.7,1785.0,1765.2,5.6,502.38,18.85
573,49.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,2400.0,964.0,7.57,1638.0,1577.9,3.3,461.27,16.98
574,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.16,2500.0,964.0,7.21,1481.0,1251.3,5.6,417.34,18.17
575,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.24,2200.0,964.0,7.21,2226.0,2091.8,8.9,625.58,18.17
576,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2900.0,970.0,28.23,1432.0,1167.0,5.6,403.62,23.35
577,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2000.0,970.0,28.29,1510.0,1330.8,6.7,425.46,23.35
578,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,2000.0,970.0,28.34,1334.0,1264.1,4.4,376.18,23.35
579,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,1900.0,970.0,28.34,1510.0,1282.7,8.3,425.46,23.35
580,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,2000.0,970.0,28.4,1157.0,1388.7,1.0,326.57,23.35
581,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,250.0,970.0,28.45,775.0,605.1,9.0,219.34,23.35
582,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,28.56,990.0,617.8,11.5,279.73,23.35
583,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,28.67,686.0,550.2,5.0,194.31,23.35
584,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,28.87,735.0,581.5,7.0,208.09,23.35
585,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,540.0,970.0,28.93,608.0,506.0,6.0,172.35,23.35
586,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,28.93,1344.0,1333.7,2.2,378.98,23.35
587,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,250.0,970.0,28.93,804.0,572.7,8.5,227.49,23.35
588,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,29.1,843.0,556.0,10.0,238.45,23.35
589,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,29.16,735.0,470.7,5.0,208.09,23.35
590,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,29.21,667.0,521.7,5.0,188.96,23.35
591,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,680.0,970.0,29.24,579.0,436.4,3.5,164.18,23.35
592,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,29.29,1393.0,1382.7,2.8,392.7,23.35
593,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,240.0,970.0,29.33,883.0,568.8,10.0,249.68,23.35
594,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,290.0,970.0,29.5,941.0,531.5,11.0,265.97,23.35
595,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,29.5,716.0,495.2,6.0,202.74,23.35
596,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,29.61,657.0,495.2,5.0,186.14,23.35
597,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,330.0,970.0,29.67,598.0,480.5,5.0,169.53,23.35
598,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,600.0,970.0,29.76,520.0,433.5,3.5,147.56,23.35
599,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,29.88,735.0,588.4,12.0,208.09,23.35
600,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,431.47,970.0,29.99,794.0,507.0,13.5,224.68,23.35
601,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2600.0,970.0,30.11,,,7.35,,23.35
602,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,370.0,970.0,30.17,,,7.35,,23.35
603,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,1800.0,970.0,30.35,,,7.35,,23.35
604,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,270.0,970.0,30.41,,,7.35,,23.35
605,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,290.0,970.0,30.58,,,7.35,,23.35
606,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,280.0,970.0,30.58,,,7.35,,23.35
607,49.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,1300.0,970.0,30.58,,,7.35,,23.35
