,Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Ms,Hc,Tc,ER,TS,YS,Elong,HV,Cost
741,48.93,50.88,0,0,0,0,0,0,0,0,0,0,0,0.19,0,2.37,,960,,,,,,17.35
742,48.83,50.78,0,0,0,0,0,0,0,0,0,0,0,0.39,0,2.37,,960,,,,,,17.34
743,48.56,50.51,0,0,0,0,0,0,0,0,0,0,0,0.93,0,2.34,,960,,,,,,17.32
744,48.92,49.41,0,0,0,0,0,0,0,0,0,0,0,1.67,0,2.29,,963,,,,,,17.05
745,47.94,49.86,0,0,0,0,0,0,0,0,0,0,0,2.2,0,2.27,,962,,,,,,17.26
746,47.7,49.6,0,0,0,0,0,0,0,0,0,0,0,2.7,0,2.25,,962,,,,,,17.23
747,48.9,50.85,0,0.25,0,0,0,0,0,0,0,0,0,0,0,2.37,,960,,,,,,18.15
748,48.54,50.96,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2.34,,959,,,,,,19.01
749,49.51,49.01,0,1.48,0,0,0,0,0,0,0,0,0,0,0,2.29,,964,,,,,,21.62
750,48.05,49.97,0,1.98,0,0,0,0,0,0,0,0,0,0,0,2.27,,962,,,,,,23.59
751,47.53,49.44,0,3.03,0,0,0,0,0,0,0,0,0,0,0,2.2,,963,,,,,,26.9
752,47.03,48.91,0,4.06,0,0,0,0,0,0,0,0,0,0,0,2.15,,964,,,,,,30.16
753,49.88,49.88,0,0,0,0.24,0,0,0,0,0,0,0,0,0,2.36,,962,,,,,,17.03
754,49.74,49.75,0,0,0,0.51,0,0,0,0,0,0,0,0,0,2.35,,962,,,,,,17.01
755,49.78,49.29,0,0,0,0.93,0,0,0,0,0,0,0,0,0,2.33,,963,,,,,,16.9
756,49.54,49.04,0,0,0,1.42,0,0,0,0,0,0,0,0,0,2.28,,963,,,,,,16.87
757,48.79,49.28,0,0,0,1.93,0,0,0,0,0,0,0,0,0,2.22,,963,,,,,,16.99
